 ,Area1,Mean1,Min1,Max1,Area2,Mean2,Min2,Max2,Area3,Mean3,Min3,Max3,Area4,Mean4,Min4,Max4,Area5,Mean5,Min5,Max5
5807,33152,18.322393417,12,35,5056,24.227848053,15,42,9856,23.383117676,14,83,16384,28.406250000,14,100,41664,28.881719589,15,71
5808,33152,18.173746109,13,31,5056,23.822784424,16,35,9856,23.564935684,16,84,16384,28.058593750,13,98,41664,28.966205597,14,84
5809,33152,18.223937988,13,32,5056,24.075948715,14,35,9856,23.461038589,14,77,16384,27.933593750,13,99,41664,28.903224945,14,82
5810,33152,18.362934113,13,36,5056,24.708860397,15,42,9856,23.707792282,15,90,16384,28.207031250,14,104,41664,28.918586731,15,83
5811,33152,18.196910858,12,36,5056,24.797468185,15,43,9856,23.448051453,13,79,16384,28.046875000,13,92,41664,28.768049240,14,84
5812,33152,18.245174408,13,32,5056,24.329113007,15,38,9856,23.474025726,14,81,16384,27.988281250,14,96,41664,28.847927094,14,75
5813,33152,18.411197662,13,32,5056,24.506328583,16,41,9856,23.603895187,13,81,16384,28.414062500,14,97,41664,28.729646683,15,81
5814,33152,18.339767456,13,34,5056,24.037975311,16,34,9856,23.090909958,14,78,16384,27.953125000,14,93,41664,28.804916382,16,83
5815,33152,18.166023254,13,35,5056,24.240507126,16,35,9856,23.883117676,14,81,16384,28.066406250,14,91,41664,28.840246201,13,80
5816,33152,18.081081390,12,32,5056,24.113924026,16,35,9856,23.766233444,13,86,16384,27.910156250,14,95,41664,28.780338287,14,82
5817,33152,18.183397293,13,32,5056,24.265823364,16,35,9856,23.610389709,15,82,16384,28.042968750,14,97,41664,29.161291122,14,78
5818,33152,18.216217041,12,34,5056,24.291139603,15,37,9856,23.396104813,13,84,16384,27.738281250,14,99,41664,28.881719589,15,79
5819,33152,18.214284897,13,37,5056,24.215188980,15,36,9856,24.194805145,15,83,16384,28.277343750,14,93,41664,28.737327576,14,85
5820,33152,18.181467056,13,34,5056,24.215188980,16,39,9856,23.577922821,14,88,16384,28.375000000,15,94,41664,28.900154114,15,79
5821,33152,18.285715103,12,33,5056,24.113924026,16,37,9856,23.454545975,15,84,16384,28.195312500,14,90,41664,28.835638046,15,80
5822,33152,18.210424423,13,33,5056,24.037975311,16,41,9856,23.454545975,14,83,16384,27.847656250,12,94,41664,28.930875778,16,79
5823,33152,18.328186035,12,36,5056,23.822784424,16,37,9856,23.857143402,14,84,16384,28.195312500,13,90,41664,28.683563232,13,80
5824,33152,18.225868225,12,36,5056,23.987340927,16,38,9856,23.623376846,14,86,16384,28.035156250,14,92,41664,28.594470978,14,84
5825,33152,18.229730606,13,36,5056,23.734176636,15,38,9856,24.058441162,14,90,16384,28.390625000,14,94,41664,28.761905670,15,81
5826,33152,18.245174408,12,37,5056,24.037975311,14,39,9856,23.610389709,14,81,16384,27.800781250,13,92,41664,28.758832932,13,85
5827,33152,18.162162781,12,38,5056,24.126583099,15,36,9856,23.766233444,14,85,16384,27.949218750,14,95,41664,28.840246201,14,82
5828,33152,18.326253891,12,33,5056,24.265823364,15,35,9856,23.227272034,14,81,16384,27.949218750,15,91,41664,28.989246368,14,84
5829,33152,18.274131775,13,33,5056,24.518987656,15,41,9856,23.525974274,14,83,16384,27.929687500,12,95,41664,28.917051315,15,83
5830,33152,18.287645340,13,31,5056,23.962024689,16,38,9856,23.844156265,13,86,16384,27.859375000,14,93,41664,28.884792328,14,81
5831,33152,18.345560074,13,32,5056,24.455696106,15,37,9856,23.759740829,14,79,16384,28.218750000,14,92,41664,28.887865067,16,83
5832,33152,18.289575577,12,36,5056,24.189872742,15,39,9856,23.551948547,13,80,16384,27.929687500,15,87,41664,28.904762268,14,79
5833,33152,18.179536819,12,34,5056,24.392404556,16,36,9856,23.558441162,14,83,16384,28.046875000,14,98,41664,28.877111435,14,83
5834,33152,18.264478683,13,37,5056,23.886075974,17,37,9856,23.623376846,14,87,16384,28.042968750,14,90,41664,28.844854355,15,76
5835,33152,18.283782959,13,35,5056,24.354431152,16,38,9856,23.363636017,14,80,16384,28.437500000,15,101,41664,28.834100723,13,83
5836,33152,18.169883728,13,31,5056,23.898735046,15,37,9856,23.655843735,14,82,16384,27.960937500,15,92,41664,29.021505356,15,76
5837,33152,18.208494186,13,33,5056,23.949367523,16,38,9856,23.701297760,13,85,16384,28.066406250,13,93,41664,28.826421738,16,79
5838,33152,18.332046509,13,35,5056,23.987340927,15,39,9856,23.655843735,14,82,16384,27.664062500,13,92,41664,28.837173462,14,81
5839,33152,18.150579453,11,31,5056,24.582279205,15,44,9856,24.006492615,13,92,16384,27.921875000,14,101,41664,28.685100555,14,82
5840,33152,18.164093018,13,30,5056,24.417720795,16,37,9856,23.551948547,14,80,16384,27.550781250,14,93,41664,29.013824463,15,81
5841,33152,18.723937988,13,35,5056,26.544303894,14,51,9856,24.655843735,15,85,16384,30.023437500,12,101,41664,30.254991531,15,90
5842,33152,19.081081390,13,34,5056,27.025316238,15,63,9856,25.051948547,14,89,16384,30.746093750,14,103,41664,30.829492569,15,86
5843,33152,18.951738358,13,38,5056,27.037975311,15,55,9856,25.500000000,14,89,16384,31.140625000,14,98,41664,30.829492569,15,89
5844,33152,18.888031006,12,40,5056,27.379747391,16,53,9856,25.337661743,15,84,16384,30.667968750,13,94,41664,30.632871628,15,76
5845,33152,18.752895355,12,36,5056,26.518987656,15,54,9856,24.798702240,14,84,16384,30.390625000,13,95,41664,30.390169144,15,81
5846,33152,18.747104645,12,35,5056,26.101264954,15,49,9856,24.883117676,14,87,16384,30.007812500,15,93,41664,30.331796646,15,78
5847,33152,18.857143402,12,35,5056,26.341772079,15,41,9856,24.311687469,14,83,16384,29.648437500,14,96,41664,30.291858673,14,85
5848,33152,18.638996124,13,34,5056,25.949367523,15,47,9856,24.298702240,15,78,16384,29.269531250,14,89,41664,29.932411194,14,80
5849,33152,18.492277145,12,35,5056,25.341772079,13,47,9856,24.194805145,15,79,16384,29.156250000,15,94,41664,29.737327576,15,86
5850,33152,18.544401169,13,34,5056,25.215188980,15,39,9856,23.974025726,15,84,16384,29.109375000,15,91,41664,29.734254837,14,80
5851,33152,18.449806213,12,35,5056,25.468355179,15,41,9856,23.902597427,15,89,16384,28.917968750,12,97,41664,29.549922943,14,79
5852,33152,18.339767456,13,32,5056,24.658227921,15,38,9856,23.980520248,14,82,16384,28.511718750,14,96,41664,29.732719421,13,86
5853,33152,18.407335281,13,36,5056,24.468355179,14,37,9856,23.590909958,14,85,16384,28.433593750,14,100,41664,29.308755875,15,80
5854,33152,18.415058136,12,32,5056,24.379747391,14,38,9856,23.922077179,14,87,16384,28.515625000,13,95,41664,29.224269867,13,78
5855,33152,18.471042633,12,33,5056,24.316455841,17,36,9856,23.610389709,14,83,16384,28.308593750,14,90,41664,29.448541641,14,76
5856,33152,18.347490311,12,39,5056,24.911392212,13,39,9856,23.668830872,15,87,16384,27.992187500,14,88,41664,29.238094330,14,80
5857,33152,18.376447678,13,34,5056,24.291139603,15,49,9856,23.266233444,14,84,16384,28.121093750,14,94,41664,29.379415512,14,81
5858,33152,18.471042633,13,34,5056,24.531644821,15,40,9856,23.629869461,15,81,16384,28.054687500,12,91,41664,29.265745163,15,83
5859,33152,18.233591080,12,32,5056,24.759492874,15,36,9856,23.441558838,14,88,16384,27.917968750,14,94,41664,29.122888565,15,84
5860,33152,18.413127899,12,32,5056,23.886075974,16,39,9856,23.792207718,14,83,16384,27.695312500,14,92,41664,29.124423981,15,80
5861,33152,18.386100769,12,34,5056,23.924051285,14,38,9856,23.785715103,13,91,16384,28.308593750,14,91,41664,29.211980820,13,84
5862,33152,18.314672470,12,37,5056,23.594936371,16,37,9856,23.629869461,14,84,16384,27.890625000,13,96,41664,29.208909988,14,78
5863,33152,18.384170532,12,38,5056,24.012659073,16,43,9856,23.785715103,15,85,16384,27.769531250,14,91,41664,29.109062195,15,76
5864,33152,18.478763580,13,37,5056,23.683544159,16,37,9856,23.824674606,15,86,16384,27.953125000,14,98,41664,29.052227020,14,78
5865,33152,18.355213165,12,38,5056,23.670886993,15,36,9856,23.850648880,14,83,16384,27.757812500,14,94,41664,29.129032135,14,87
5866,33152,18.368726730,13,31,5056,24.392404556,15,36,9856,24.090909958,14,76,16384,27.789062500,14,91,41664,29.162826538,14,81
5867,33152,18.395751953,13,32,5056,24.405063629,15,37,9856,24.227272034,14,82,16384,27.863281250,12,95,41664,29.245775223,14,88
5868,33152,18.200771332,13,33,5056,24.645568848,15,38,9856,23.974025726,14,80,16384,27.890625000,13,96,41664,29.016897202,14,81
5869,33152,18.287645340,13,35,5056,24.253164291,16,36,9856,23.662338257,14,81,16384,27.917968750,14,93,41664,29.026113510,14,82
5870,33152,18.405405045,13,34,5056,24.632911682,16,37,9856,23.629869461,14,79,16384,28.000000000,14,92,41664,29.153610229,14,83
5871,33152,18.239381790,12,33,5056,23.962024689,14,39,9856,24.123376846,14,89,16384,27.777343750,15,88,41664,29.360982895,15,89
5872,33152,18.310810089,12,30,5056,24.810127258,16,43,9856,23.759740829,15,81,16384,28.261718750,14,93,41664,29.105991364,14,79
5873,33152,18.071428299,13,33,5056,24.620252609,15,38,9856,23.928571701,14,86,16384,28.011718750,14,87,41664,28.964670181,15,73
5874,33152,18.445945740,13,33,5056,23.632911682,14,34,9856,23.915584564,14,88,16384,28.265625000,14,100,41664,29.207372665,15,78
5875,33152,18.189189911,13,32,5056,24.088607788,15,41,9856,23.577922821,14,82,16384,27.886718750,11,93,41664,29.109062195,13,84
5876,33152,18.266408920,12,34,5056,24.000000000,17,33,9856,23.967533112,15,93,16384,27.718750000,12,92,41664,29.036867142,14,79
5877,33152,18.368726730,12,34,5056,24.443037033,16,42,9856,23.409090042,14,86,16384,28.109375000,14,94,41664,28.981567383,15,78
5878,33152,18.268339157,13,36,5056,23.962024689,16,39,9856,23.870130539,15,85,16384,27.843750000,15,91,41664,29.023040771,14,80
5879,33152,18.162162781,12,32,5056,23.696203232,15,35,9856,23.954545975,14,91,16384,28.121093750,14,93,41664,29.133640289,15,75
5880,33152,18.241312027,12,32,5056,24.000000000,16,41,9856,23.857143402,14,82,16384,28.093750000,14,90,41664,29.066051483,15,79
5881,33152,18.370656967,13,32,5056,23.708860397,16,37,9856,23.870130539,14,81,16384,27.941406250,14,89,41664,28.958524704,14,82
5882,33152,18.463319778,13,36,5056,23.949367523,14,35,9856,23.480520248,14,86,16384,28.093750000,15,91,41664,29.029186249,14,85
5883,33152,18.364864349,12,38,5056,24.126583099,15,39,9856,23.564935684,14,82,16384,27.925781250,13,95,41664,28.966205597,14,76
5884,33152,18.212354660,12,32,5056,23.392404556,14,41,9856,23.740259171,14,85,16384,27.988281250,14,92,41664,29.116743088,15,80
5885,33152,18.324323654,13,34,5056,23.670886993,16,35,9856,23.740259171,13,90,16384,27.691406250,14,93,41664,28.811059952,13,82
5886,33152,18.308879852,12,35,5056,24.202531815,15,39,9856,23.402597427,13,94,16384,27.781250000,13,94,41664,29.044546127,13,88
5887,33152,18.218147278,12,34,5056,24.848100662,16,38,9856,23.779220581,15,91,16384,27.628906250,15,89,41664,28.872503281,13,79
5888,33152,18.335906982,13,36,5056,24.607595444,16,38,9856,23.363636017,14,91,16384,27.855468750,13,95,41664,28.895545959,14,78
5889,33152,18.268339157,12,35,5056,24.278480530,16,38,9856,23.389610291,14,91,16384,28.070312500,14,94,41664,28.847927094,14,83
5890,33152,18.376447678,13,39,5056,24.620252609,17,36,9856,23.954545975,14,94,16384,27.785156250,14,85,41664,29.023040771,15,90
5891,33152,18.277992249,12,33,5056,24.518987656,16,43,9856,23.779220581,14,88,16384,28.054687500,15,95,41664,28.923194885,15,74
5892,33152,18.320463181,12,36,5056,23.886075974,15,36,9856,23.922077179,14,90,16384,28.117187500,14,93,41664,28.932411194,14,81
5893,33152,18.341699600,13,32,5056,24.341772079,14,38,9856,23.844156265,14,89,16384,28.019531250,14,94,41664,29.082948685,13,88
5894,33152,18.343629837,13,36,5056,24.113924026,16,37,9856,23.792207718,13,89,16384,28.273437500,13,101,41664,28.976959229,15,79
5895,33152,18.295366287,12,33,5056,24.582279205,16,41,9856,23.746753693,14,90,16384,27.804687500,13,91,41664,28.904762268,14,79
5896,33152,18.320463181,13,31,5056,24.493671417,15,40,9856,23.694805145,14,94,16384,27.804687500,14,101,41664,28.973886490,15,80
5897,33152,18.218147278,12,37,5056,24.101264954,15,36,9856,23.246753693,14,82,16384,27.882812500,13,90,41664,28.901689529,14,80
5898,33152,18.264478683,13,36,5056,24.518987656,15,35,9856,23.714284897,14,95,16384,28.082031250,12,93,41664,28.890937805,15,85
5899,33152,18.179536819,13,37,5056,24.594936371,16,37,9856,23.629869461,14,88,16384,27.828125000,15,88,41664,28.949308395,14,80
5900,33152,18.250965118,13,36,5056,24.202531815,16,38,9856,23.428571701,14,87,16384,27.867187500,14,93,41664,29.135175705,14,82
5901,33152,18.256755829,13,33,5056,23.784811020,15,34,9856,23.551948547,14,99,16384,27.859375000,14,93,41664,28.774192810,13,79
5902,33152,18.179536819,12,37,5056,24.493671417,16,38,9856,23.123376846,12,86,16384,27.769531250,13,97,41664,28.935483932,14,78
5903,33152,18.328186035,13,33,5056,24.075948715,14,39,9856,23.331169128,14,87,16384,28.046875000,14,99,41664,28.941627502,15,82
5904,33152,18.525096893,13,37,5056,24.405063629,14,39,9856,23.500000000,13,87,16384,27.863281250,15,92,41664,28.960062027,16,79
5905,33152,18.216217041,13,35,5056,24.354431152,16,39,9856,24.019479752,15,88,16384,28.210937500,13,94,41664,28.924730301,14,81
5906,33152,18.345560074,12,36,5056,23.708860397,16,36,9856,23.370130539,14,90,16384,28.105468750,14,83,41664,29.030721664,14,82
5907,33152,18.364864349,13,39,5056,24.126583099,15,35,9856,23.603895187,15,89,16384,27.835937500,14,89,41664,28.788019180,14,83
5908,33152,18.293436050,13,33,5056,24.202531815,15,38,9856,23.324674606,14,84,16384,27.660156250,12,92,41664,28.964670181,14,83
5909,33152,18.444015503,12,33,5056,24.430379868,14,42,9856,23.850648880,14,88,16384,27.683593750,14,95,41664,28.886329651,15,85
5910,33152,18.239381790,13,36,5056,24.898735046,15,43,9856,23.428571701,14,82,16384,27.976562500,14,94,41664,29.268817902,16,79
5911,33152,18.349420547,13,38,5056,24.164556503,14,35,9856,23.584415436,14,87,16384,27.882812500,14,90,41664,28.849462509,14,80
5912,33152,18.374517441,12,32,5056,23.911392212,16,38,9856,23.759740829,15,90,16384,27.492187500,14,91,41664,28.978494644,14,82
5913,33152,18.403474808,13,35,5056,24.177215576,15,41,9856,23.662338257,14,80,16384,27.941406250,13,98,41664,29.009216309,14,90
5914,33152,18.299228668,12,32,5056,24.025316238,16,34,9856,23.623376846,15,83,16384,28.222656250,14,97,41664,28.946235657,14,85
5915,33152,18.376447678,12,33,5056,24.949367523,17,36,9856,23.642856598,14,85,16384,27.910156250,15,96,41664,28.990783691,15,76
5916,33152,18.341699600,13,34,5056,24.316455841,15,38,9856,23.597402573,14,90,16384,27.828125000,13,94,41664,28.917051315,13,79
5917,33152,18.283782959,13,34,5056,24.164556503,15,37,9856,23.948051453,15,93,16384,27.828125000,14,101,41664,28.867895126,15,86
5918,33152,18.227798462,13,36,5056,24.202531815,16,40,9856,23.344156265,14,84,16384,27.824218750,13,91,41664,28.867895126,14,84
5919,33152,18.210424423,12,36,5056,23.949367523,14,36,9856,23.474025726,14,82,16384,27.878906250,14,99,41664,28.794162750,14,80
5920,33152,18.389961243,12,36,5056,23.962024689,14,38,9856,23.188312531,15,80,16384,28.242187500,14,93,41664,29.036867142,14,87
5921,33152,18.166023254,12,36,5056,24.113924026,15,40,9856,23.474025726,14,80,16384,28.164062500,13,94,41664,28.857143402,15,81
5922,33152,18.233591080,12,34,5056,24.417720795,15,34,9856,23.603895187,15,85,16384,27.691406250,12,97,41664,29.013824463,13,84
5923,33152,18.370656967,13,35,5056,24.962024689,16,35,9856,23.792207718,14,90,16384,27.843750000,13,93,41664,28.786481857,14,84
5924,33152,18.272201538,11,30,5056,24.481012344,15,37,9856,23.642856598,15,85,16384,27.839843750,14,101,41664,28.678955078,14,80
5925,33152,18.291505814,13,30,5056,24.873416901,16,37,9856,23.610389709,14,85,16384,27.875000000,14,101,41664,28.723503113,15,81
5926,33152,18.361003876,13,34,5056,24.012659073,16,32,9856,23.694805145,14,81,16384,27.714843750,14,89,41664,29.105991364,14,79
5927,33152,18.150579453,13,36,5056,24.835443497,14,40,9856,23.493507385,14,88,16384,27.742187500,13,98,41664,28.949308395,15,84
5928,33152,18.218147278,12,31,5056,24.189872742,15,40,9856,23.376623154,15,89,16384,27.769531250,14,96,41664,28.990783691,12,84
5929,33152,18.320463181,13,30,5056,24.746835709,17,41,9856,23.753246307,14,84,16384,27.824218750,14,93,41664,28.870967865,15,83
5930,33152,18.245174408,13,35,5056,24.202531815,15,40,9856,23.558441162,13,91,16384,27.718750000,12,97,41664,28.924730301,14,79
5931,33152,18.268339157,13,32,5056,24.075948715,15,35,9856,23.805194855,14,89,16384,27.796875000,14,88,41664,28.898616791,14,79
5932,33152,18.274131775,13,33,5056,24.139240265,15,42,9856,23.435064316,14,85,16384,27.402343750,14,91,41664,28.989246368,14,84
5933,33152,18.210424423,13,32,5056,24.000000000,15,39,9856,23.487012863,15,88,16384,27.902343750,13,100,41664,28.987710953,15,85
5934,33152,18.270269394,12,31,5056,24.443037033,15,37,9856,23.798702240,13,85,16384,27.773437500,13,88,41664,28.874040604,13,85
5935,33152,18.312742233,12,36,5056,24.025316238,16,33,9856,23.474025726,14,89,16384,28.054687500,13,88,41664,28.748079300,14,81
5936,33152,18.150579453,13,30,5056,24.291139603,14,34,9856,23.298702240,14,84,16384,27.871093750,13,99,41664,28.626728058,15,75
5937,33152,18.351350784,12,36,5056,23.936708450,16,40,9856,23.227272034,13,86,16384,27.601562500,11,91,41664,29.000000000,14,80
5938,33152,18.411197662,13,36,5056,24.240507126,15,34,9856,23.285715103,13,84,16384,27.867187500,13,101,41664,28.874040604,14,78
5939,33152,18.220077515,12,33,5056,24.240507126,16,38,9856,23.603895187,13,91,16384,27.683593750,14,90,41664,28.949308395,15,83
5940,33152,18.194980621,13,35,5056,24.455696106,15,37,9856,23.487012863,14,87,16384,27.792968750,13,94,41664,28.798770905,14,77
5941,33152,18.121622086,13,39,5056,24.265823364,16,38,9856,23.642856598,14,82,16384,27.535156250,12,95,41664,28.714284897,13,78
5942,33152,18.160232544,13,33,5056,24.063291550,15,37,9856,23.668830872,15,80,16384,27.812500000,13,94,41664,28.964670181,15,79
5943,33152,18.318532944,13,36,5056,24.189872742,16,37,9856,23.240259171,13,78,16384,27.824218750,14,101,41664,28.946235657,14,86
5944,33152,18.243244171,13,32,5056,23.468355179,15,35,9856,23.480520248,15,87,16384,28.179687500,14,92,41664,28.897081375,15,82
5945,33152,18.260618210,13,34,5056,24.291139603,15,36,9856,24.071428299,14,87,16384,27.949218750,14,90,41664,28.909370422,14,81
5946,33152,18.310810089,12,34,5056,23.949367523,15,36,9856,23.642856598,14,91,16384,27.980468750,14,96,41664,28.958524704,15,85
5947,33152,18.281852722,13,34,5056,24.012659073,15,39,9856,23.629869461,15,89,16384,28.011718750,14,95,41664,28.675882339,14,86
5948,33152,18.243244171,12,35,5056,23.936708450,14,37,9856,23.577922821,15,87,16384,27.511718750,13,94,41664,28.671274185,14,80
5949,33152,18.208494186,12,36,5056,24.582279205,16,36,9856,23.363636017,14,87,16384,27.824218750,12,96,41664,28.780338287,14,80
5950,33152,18.316602707,12,36,5056,24.962024689,16,39,9856,23.597402573,14,92,16384,27.773437500,13,93,41664,28.863286972,14,82
5951,33152,18.156370163,13,32,5056,23.911392212,15,37,9856,23.175325394,15,90,16384,27.679687500,14,89,41664,28.832565308,14,79
5952,33152,18.241312027,13,31,5056,24.088607788,14,39,9856,23.850648880,15,93,16384,28.058593750,13,93,41664,28.695852280,14,82
5953,33152,18.314672470,13,36,5056,24.063291550,16,39,9856,23.993507385,15,81,16384,27.988281250,14,101,41664,29.092164993,15,83
5954,33152,18.303089142,13,35,5056,24.075948715,15,37,9856,23.435064316,15,83,16384,27.300781250,14,93,41664,28.824884415,15,84
5955,33152,18.285715103,13,34,5056,24.227848053,14,37,9856,23.668830872,15,84,16384,28.058593750,14,87,41664,28.857143402,15,80
5956,33152,18.324323654,13,41,5056,24.316455841,16,36,9856,23.590909958,14,90,16384,27.953125000,14,90,41664,29.010753632,15,76
5957,33152,18.438224792,13,35,5056,23.835443497,15,34,9856,23.376623154,13,82,16384,27.882812500,14,92,41664,28.986175537,14,84
5958,33152,18.413127899,13,37,5056,24.215188980,15,34,9856,23.655843735,14,79,16384,27.769531250,14,88,41664,29.061443329,14,80
5959,33152,18.297296524,13,32,5056,23.873416901,15,37,9856,23.435064316,15,83,16384,27.527343750,12,90,41664,28.909370422,15,78
5960,33152,18.111968994,13,36,5056,23.898735046,15,36,9856,23.850648880,14,91,16384,27.476562500,12,93,41664,28.660522461,15,80
5961,33152,18.337837219,13,33,5056,23.835443497,16,34,9856,24.110389709,14,95,16384,27.882812500,14,92,41664,28.953916550,16,80
5962,33152,18.264478683,12,34,5056,23.848100662,14,35,9856,23.759740829,14,85,16384,27.777343750,14,95,41664,29.055299759,14,84
5963,33152,18.231660843,13,37,5056,23.949367523,17,41,9856,23.733766556,15,81,16384,27.878906250,14,87,41664,28.797235489,14,78
5964,33152,18.249034882,13,35,5056,23.822784424,14,39,9856,23.564935684,14,85,16384,28.175781250,12,98,41664,28.926267624,14,80
5965,33152,18.343629837,13,37,5056,24.151899338,16,35,9856,23.909090042,14,83,16384,28.042968750,13,92,41664,28.780338287,15,87
5966,33152,18.137065887,12,33,5056,23.708860397,15,38,9856,23.396104813,13,86,16384,27.937500000,14,98,41664,28.930875778,15,87
5967,33152,18.322393417,12,33,5056,23.734176636,14,37,9856,23.701297760,14,81,16384,27.855468750,14,90,41664,28.798770905,15,82
5968,33152,18.287645340,12,35,5056,23.379747391,16,36,9856,23.629869461,13,80,16384,28.031250000,14,89,41664,28.778800964,14,76
5969,33152,18.187257767,13,30,5056,24.126583099,15,38,9856,23.603895187,14,81,16384,28.359375000,13,100,41664,28.812595367,15,81
5970,33152,18.266408920,12,38,5056,23.556962967,15,37,9856,23.558441162,15,81,16384,27.976562500,13,92,41664,28.703533173,15,78
5971,33152,18.281852722,13,32,5056,24.113924026,17,39,9856,23.844156265,13,83,16384,28.113281250,14,92,41664,28.612903595,15,77
5972,33152,18.388031006,13,36,5056,24.303796768,15,37,9856,23.974025726,13,88,16384,27.886718750,12,92,41664,28.726573944,14,82
5973,33152,18.289575577,13,34,5056,24.063291550,14,38,9856,23.727272034,14,88,16384,27.816406250,13,89,41664,28.892473221,15,76
5974,33152,18.364864349,13,39,5056,24.759492874,17,40,9856,23.857143402,13,92,16384,28.007812500,14,91,41664,28.929340363,15,80
5975,33152,18.250965118,13,33,5056,23.405063629,16,41,9856,23.935064316,15,95,16384,27.886718750,12,86,41664,28.752687454,14,88
5976,33152,18.218147278,12,41,5056,23.594936371,15,35,9856,24.000000000,14,87,16384,27.648437500,14,90,41664,28.768049240,15,81
5977,33152,18.175676346,12,33,5056,23.607595444,15,35,9856,23.935064316,13,92,16384,28.031250000,15,87,41664,28.754224777,15,79
5978,33152,18.399614334,13,34,5056,23.949367523,14,35,9856,23.740259171,14,87,16384,27.832031250,11,94,41664,28.729646683,14,80
5979,33152,18.388031006,12,33,5056,24.354431152,14,36,9856,23.974025726,14,88,16384,27.894531250,13,98,41664,28.718894958,14,82
5980,33152,18.403474808,13,32,5056,23.582279205,17,36,9856,23.889610291,14,89,16384,28.191406250,14,93,41664,28.860214233,15,87
5981,33152,18.135135651,12,31,5056,24.177215576,16,41,9856,23.487012863,14,82,16384,28.261718750,13,90,41664,28.585252762,14,77
5982,33152,18.333976746,13,34,5056,24.063291550,17,38,9856,23.753246307,14,89,16384,27.808593750,13,88,41664,28.801843643,14,78
5983,33152,18.270269394,13,33,5056,23.531644821,15,34,9856,23.720779419,13,84,16384,27.976562500,13,90,41664,28.758832932,13,78
5984,33152,18.222007751,13,34,5056,24.329113007,16,37,9856,24.045454025,12,97,16384,27.777343750,12,95,41664,28.692779541,14,82
5985,33152,18.492277145,13,34,5056,23.962024689,15,39,9856,23.512987137,14,82,16384,28.136718750,13,94,41664,28.761905670,13,90
5986,33152,18.262548447,13,34,5056,23.772151947,16,37,9856,23.441558838,13,89,16384,28.042968750,14,95,41664,28.820276260,14,81
5987,33152,18.220077515,12,31,5056,24.544303894,14,37,9856,23.344156265,14,83,16384,27.867187500,12,89,41664,28.698925018,14,78
5988,33152,18.131273270,13,37,5056,23.772151947,16,39,9856,23.811687469,13,90,16384,28.121093750,13,98,41664,29.039937973,14,82
5989,33152,18.306949615,13,34,5056,23.962024689,16,37,9856,23.610389709,15,87,16384,27.957031250,13,95,41664,28.758832932,13,84
5990,33152,18.249034882,13,29,5056,23.759492874,16,37,9856,23.597402573,14,83,16384,27.937500000,14,87,41664,28.717357635,15,73
5991,33152,18.393821716,13,34,5056,24.329113007,17,41,9856,23.740259171,14,86,16384,28.015625000,15,93,41664,28.781873703,14,86
5992,33152,18.341699600,13,31,5056,24.405063629,16,37,9856,23.662338257,15,83,16384,27.878906250,13,108,41664,28.894008636,14,79
5993,33152,18.301158905,12,37,5056,23.835443497,15,39,9856,23.616882324,14,78,16384,28.152343750,15,92,41664,28.815668106,14,85
5994,33152,18.229730606,13,34,5056,24.113924026,15,42,9856,23.818181992,14,95,16384,28.199218750,15,95,41664,28.880184174,15,85
5995,33152,18.393821716,12,36,5056,23.417720795,16,37,9856,23.714284897,14,87,16384,27.996093750,13,86,41664,28.820276260,15,89
5996,33152,18.380308151,13,34,5056,24.202531815,15,37,9856,23.577922821,14,91,16384,28.031250000,13,92,41664,28.576036453,15,79
5997,33152,18.376447678,14,34,5056,24.139240265,16,42,9856,23.454545975,13,82,16384,27.820312500,14,93,41664,28.835638046,15,78
5998,33152,18.445945740,13,33,5056,24.468355179,15,36,9856,23.558441162,14,76,16384,27.988281250,12,96,41664,29.095237732,15,79
5999,33152,18.347490311,12,35,5056,24.063291550,17,37,9856,23.441558838,14,86,16384,28.300781250,14,88,41664,28.875576019,15,80
6000,33152,18.382240295,13,38,5056,24.367088318,15,41,9856,23.409090042,13,89,16384,27.890625000,14,99,41664,28.801843643,14,83
6001,33152,18.208494186,12,33,5056,23.797468185,14,43,9856,23.324674606,14,82,16384,27.863281250,13,85,41664,29.019969940,14,83
6002,33152,18.366794586,13,35,5056,23.784811020,13,35,9856,23.844156265,14,89,16384,27.625000000,13,102,41664,28.637481689,14,83
6003,33152,18.293436050,12,37,5056,23.658227921,15,39,9856,23.863636017,14,90,16384,27.925781250,14,98,41664,28.940092087,15,86
6004,33152,18.416988373,12,35,5056,23.873416901,15,39,9856,23.558441162,13,88,16384,27.964843750,13,90,41664,28.912443161,15,72
6005,33152,18.264478683,13,39,5056,23.848100662,16,40,9856,23.720779419,14,92,16384,27.992187500,14,95,41664,28.875576019,14,82
6006,33152,18.335906982,13,32,5056,24.101264954,17,38,9856,23.545454025,13,85,16384,27.992187500,13,97,41664,28.669738770,15,78
6007,33152,18.339767456,12,33,5056,23.708860397,14,34,9856,23.987012863,14,94,16384,27.816406250,14,96,41664,28.755760193,15,78
6008,33152,18.333976746,13,32,5056,23.974683762,14,39,9856,23.798702240,14,80,16384,28.214843750,14,95,41664,28.792627335,14,87
6009,33152,18.353281021,13,33,5056,24.202531815,16,39,9856,23.707792282,14,82,16384,27.718750000,13,91,41664,28.718894958,16,77
6010,33152,18.305019379,13,37,5056,23.582279205,15,34,9856,23.318181992,13,92,16384,27.679687500,13,89,41664,28.890937805,15,80
